block_index,target_elapsed_ms,submit_elapsed_ms,submit_call_ms
55,1100.0,1100.000499995076,0.03440000000409782
56,1120.0,1120.000599999912,0.03170000127283856
57,1140.0,1140.0004999959492,0.031600000511389226
58,1160.0,1160.0007000015466,0.033299998904112726
59,1180.0,1180.0004999968223,0.03580000338843092
60,1200.0,1200.0006000016583,0.03529999958118424
61,1220.0,1220.000599998457,0.03489999653538689
62,1240.0,1240.00050000177,0.034699995012488216
63,1260.0,1260.00059999933,0.03360000118846074
64,1280.0,1280.0005999961286,0.03640000068116933
65,1300.0,1300.0066999957198,0.04760000592796132
66,1320.0,1320.0006999977631,0.03650000144261867
67,1340.0,1340.002099997946,0.03270000161137432
68,1360.0,1360.0004999971134,0.03310000465717167
69,1380.0,1380.000500001188,0.03809999907389283
70,1400.0,1400.0008000002708,0.03759999526664615
71,1420.0,1420.0008999978309,0.03529999958118424
72,1440.0,1440.104599998449,0.037999998312443495
73,1460.0,1460.000899998704,0.04189999890513718
74,1480.0,1480.0007000012556,0.04369999805931002
75,1500.0,1500.0741999974707,0.052600000344682485
76,1520.0,1520.0007999956142,0.04470000567380339
77,1540.0,1540.0006999989273,0.04069999704370275
78,1560.0,1560.0007999964873,0.048000001697801054
79,1580.0,1580.0008000005619,0.04659999831346795
80,1600.0,1600.0007999973604,0.04310000076657161
81,1620.0,1620.0010999964434,0.05100000271340832
82,1640.0,1640.0133999995887,0.047599998652003706
83,1660.0,1660.0007999950321,0.047400004405062646
84,1680.0,1680.0005999975838,0.04569999873638153
85,1700.0,1700.0008999966667,0.0484000047435984
86,1720.0,1720.0010000015027,0.0478999936603941
87,1740.0,1740.000699996017,0.04780000017490238
88,1760.0,1760.000800000853,0.05149999924469739
89,1780.0,1780.0009999991744,0.04919999628327787
90,1800.0,1800.0008999952115,0.04720000288216397
91,1820.0,1820.001100000809,0.049299997044727206
92,1840.0,1840.0007999953232,0.048300003982149065
93,1860.0,1860.0009000001592,0.04739999712910503
94,1880.0,1880.0005999946734,0.04370000533526763
95,1900.0,1900.0009000010323,0.05509999755304307
96,1920.0,1920.0009999985923,0.04780000017490238
97,1940.0,1940.0008999946294,0.045700006012339145
98,1960.0,1960.0009999994654,0.04980000085197389
99,1980.0,1980.000799994741,0.04390000685816631
100,2000.0,2000.0010000003385,0.048999994760379195
101,2020.0,2020.0006999948528,0.045900000259280205
102,2040.0,2040.1038999989396,0.04939999780617654
103,2060.0,2060.0007999964873,0.04959999932907522
104,2080.0,2080.0009000013233,0.04819999594474211
105,2100.0,2100.0606999950833,0.22080000053392723
106,2120.0,2120.000800001435,0.049700000090524554
107,2140.0,2140.000899998995,0.04389999958220869
108,2160.0,2160.7091999976547,0.049700000090524554
109,2180.0,2182.1119999949588,0.05919999966863543
110,2200.0,2200.2791999984765,0.06009999924572185
111,2220.0,2223.6593999987235,0.11729999823728576
112,2240.0,2240.454699996917,0.05650000093737617
113,2260.0,2260.0020999962,0.07490000280085951
114,2280.0,2280.0007999976515,0.0444999968749471
115,2300.0,2300.0008999952115,0.0453000029665418
116,2320.0,2320.0010000000475,0.044699998397845775
117,2340.0,2340.0006000010762,0.038899997889529914
118,2360.0,2360.0011999951676,0.051500006520655006
119,2380.0,2380.0010999984806,0.0520999965374358
120,2400.0,2400.000800000271,0.049700000090524554
121,2420.0,2420.0007999970694,0.048000001697801054
122,2440.0,2440.001199996914,0.05020000389777124
123,2460.0,2460.000899998704,0.04340000305091962
124,2480.0,2480.0008999955026,0.04720000288216397
125,2500.0,2500.056600001699,0.051099996198900044
126,2520.0,2520.000799995614,0.06779999966965988
127,2540.0,2540.0011999954586,0.05390000296756625
128,2560.0,2560.000899997249,0.04630000330507755
129,2580.0,2580.000800000562,0.042100000428035855
130,2600.0,2600.266299996292,0.05280000186758116
131,2620.0,2620.000999995682,0.04890000127488747
132,2640.0,2640.000699997472,0.037999998312443495
133,2660.0,2660.000600000785,0.042299994674976915
134,2680.0,2680.000599997584,0.0368999972124584
135,2700.0,2700.0008999966667,0.04199999966658652
136,2720.0,2720.0009000007412,0.040099999750964344
137,2740.0,2740.0007999967784,0.03680000372696668
138,2760.0,2760.0009999951,0.07080000068526715
139,2780.0,2780.000899998413,0.04320000152802095
140,2800.0,2800.0012999982573,0.050900001951958984
141,2820.0,2820.001299995056,0.057000004744622856
142,2840.0,2840.000799995323,0.04310000076657161
143,2860.0,2860.000599997875,0.04189999890513718
144,2880.0,2880.0010999984806,0.05270000110613182
145,2900.0,2900.0013999975636,0.06160000339150429
146,2920.0,2920.0010999993538,0.054700001783203334
147,2940.0,2940.0007000003825,0.03949999518226832
148,2960.0,2960.000499995658,0.032800002372823656
149,2980.0,2980.000799994741,0.03360000118846074
150,3000.0,3000.0007999988156,0.044399996113497764
151,3020.0,3020.0006999948528,0.04350000381236896
152,3040.0,3040.001099994697,0.04510000144364312
153,3060.0,3060.000899997249,0.0425000034738332
154,3080.0,3080.000800000562,0.043000000005122274
155,3100.0,3100.0005999958375,0.04460000491235405
156,3120.0,3120.000800001435,0.04169999738223851
157,3140.0,3140.0007999982336,0.04220000118948519
158,3160.0,3160.000799995032,0.05740000051446259
159,3180.0,3180.0010000006296,0.05469999450724572
160,3200.0,3200.0074999959907,0.05390000296756625
161,3220.0,3220.00079999998,0.04709999484475702
162,3240.0,3240.0010999990627,0.047100002120714635
163,3260.0,3260.0009000016144,0.04999999509891495
164,3280.0,3280.0009999991744,0.05270000110613182
165,3300.0,3300.055200001225,0.053499999921768904
166,3320.0,3320.0010000000475,0.05869999586138874
167,3340.0,3340.001199998369,0.05339999916031957
168,3360.0,3360.094099996786,0.04920000355923548
169,3380.0,3380.000999997719,0.04659999831346795
170,3400.0,3400.0459999952,0.05070000042906031
171,3420.0,3420.000699996308,0.04479999915929511
172,3440.0,3440.000800001144,0.043000000005122274
173,3460.0,3460.0041000012425,0.04569999873638153
174,3480.0,3480.000799994741,0.041600003896746784
175,3500.0,3500.0007999988156,0.04320000152802095
176,3520.0,3520.000500000606,0.038899997889529914
177,3540.0,3540.0007999996888,0.04310000076657161
178,3560.0,3560.0007999964873,0.0453000029665418
179,3580.0,3580.0006999998004,0.043000000005122274
180,3600.0,3600.0009999988833,0.046799999836366624
181,3620.0,3620.0016000002506,0.06669999856967479
182,3640.0,3640.001100000518,0.04919999628327787
183,3660.0,3660.001199998078,0.06009999924572185
184,3680.0,3680.000899999868,0.04839999746764079
185,3700.0,3700.001599994721,0.0667000058456324
186,3720.0,3720.0009000007412,0.055699994845781475
187,3740.0,3740.001199999824,0.052299998060334474
188,3760.0,3760.001299997384,0.05650000093737617
189,3780.0,3780.0007999976515,0.058800003898795694
190,3800.0,3800.001199997496,0.06969999958528206
191,3820.0,3820.001100000809,0.04289999924367294
192,3840.0,3840.000799995323,0.04440000338945538
193,3860.0,3860.0007999993977,0.04410000110510737
194,3880.0,3880.002499994589,0.048300003982149065
195,3900.0,3900.088499998674,0.057799996284302324
196,3920.0,3920.0009999985923,0.04659999831346795
197,3940.0,3940.0007000003825,0.04189999890513718
198,3960.0,3960.000699997181,0.043300002289470285
199,3980.0,3980.0050999983796,0.04569999873638153
200,4000.0,4000.1792999973986,0.048000001697801054
201,4020.0,4020.0008999963757,0.0453000029665418
202,4040.0,4040.0010000012117,0.04709999484475702
203,4060.0,4060.0009999980102,0.04569999873638153
204,4080.0,4080.0009000013233,0.04239999543642625
205,4100.0,4100.000999998883,0.04659999831346795
206,4120.0,4120.000800001435,0.04579999949783087
207,4140.0,4140.010899995104,0.03930000093532726
208,4160.0,4160.001199998078,0.047100002120714635
209,4180.0,4180.001900000207,0.04629999602911994
210,4200.0,4200.000899996667,0.04820000322069973
211,4220.0,4220.001000001503,0.08639999578008428
212,4240.0,4240.001300000586,0.08359999628737569
213,4260.0,4260.001399998146,0.07000000186963007
214,4280.0,4280.001499995706,0.07810000533936545
215,4300.0,4300.001199997496,0.06440000288421288
216,4320.0,4320.00120000157,0.053699994168709964
217,4340.0,4340.000999996846,0.061400001868605614
218,4360.0,4360.001499997452,0.07370000093942508
219,4380.0,4380.001500001526,0.061599996115546674
220,4400.0,4400.000999994518,0.04610000178217888
221,4420.0,4420.000999998592,0.04900000203633681
222,4440.0,4440.000899994629,0.0470000013592653
223,4460.0,4460.027799999807,0.061599996115546674
224,4480.0,4480.000899995503,0.04810000245925039
225,4500.0,4500.000799998816,0.0411000000895001
226,4520.0,4520.083299998078,0.042100000428035855
227,4540.0,4540.000499997404,0.035700002626981586
228,4560.0,4560.000799996487,0.03790000482695177
229,4580.0,4580.000800000562,0.04069999704370275
230,4600.0,4600.000599995838,0.04050000279676169
231,4620.0,4620.000800001435,0.03749999450519681
232,4640.0,4640.000699997472,0.03650000144261867
233,4660.0,4660.000700001547,0.040199993236456066
234,4680.0,4680.000699998345,0.03670000296551734
235,4700.0,4700.000699995144,0.03800000558840111
236,4720.0,4720.000499997695,0.03529999958118424
237,4740.0,4740.0005999952555,0.035200006095692515
238,4760.0,4760.0007000000915,0.03909999941242859
239,4780.0,4780.00069999689,0.03650000144261867
240,4800.0,4800.000700000965,0.03839999408228323
241,4820.0,4820.000599997002,0.03640000068116933
242,4840.0,4840.000699994562,0.035200006095692515
243,4860.0,4860.000799999398,0.0394000016967766
244,4880.0,4880.000699995435,0.03850000211969018
245,4900.0,4900.000699999509,0.03609999839682132
246,4920.0,4920.000499994785,0.03240000660298392
247,4940.0,4940.00049999886,0.026299996534362435
248,4960.0,4960.00059999642,0.03470000228844583
249,4980.0,4980.000799994741,0.03270000161137432
250,5000.0,5000.000599997293,0.040099999750964344
251,5020.0,5020.000699994853,0.03470000228844583
252,5040.0,5040.000599998166,0.03550000110408291
253,5060.0,5060.000500001479,0.03319999814266339
254,5080.0,5080.000999994809,0.03700000524986535
255,5100.0,5100.000599995838,0.03460000152699649
256,5120.0,5120.000599999912,0.03360000118846074
257,5140.0,5140.000499995949,0.02830000448739156
258,5160.0,5160.000600000785,0.03319999814266339
259,5180.0,5180.000899999868,0.04269999772077426
260,5200.0,5200.000600001658,0.04159999662078917
261,5220.0,5220.000699999218,0.036600002204068005
262,5240.0,5240.00050000177,0.03429999924264848
263,5260.0,5260.00059999933,0.03409999771974981
264,5280.0,5280.000499995367,0.03819999983534217
265,5300.0,5300.000700000965,0.039200000173877925
266,5320.0,5320.000699997763,0.03560000186553225
267,5340.0,5340.000699994562,0.03590000414988026
268,5360.0,5360.000699998636,0.03470000228844583
269,5380.0,5380.000699995435,0.03860000288113952
270,5400.0,5400.000599998748,0.04050000279676169
271,5420.0,5420.030000001134,0.039399994420818985
272,5440.0,5440.000599999621,0.04510000144364312
273,5460.0,5460.000899998704,0.04079999780515209
274,5480.0,5480.000600000494,0.03759999526664615
275,5500.0,5500.000799998816,0.04020000051241368
276,5520.0,5520.000600001367,0.03979999746661633
277,5540.0,5540.000799999689,0.040599996282253414
278,5560.0,5560.000799996487,0.0427999984822236
279,5580.0,5580.0006999998,0.03840000135824084
280,5600.0,5600.00079999736,0.040899998566601425
281,5620.0,5620.0007000006735,0.032999996619764715
282,5640.0,5640.000499995949,0.031000003218650818
283,5660.0,5660.004400000616,0.04020000051241368
284,5680.0,5680.586099995708,0.07810000533936545
285,5700.0,5700.0087999986135,0.040599996282253414
286,5720.0,5720.000599998457,0.03869999636663124
287,5740.0,5740.0005999952555,0.02800000220304355
288,5760.0,5760.0007000000915,0.035899996873922646
289,5780.0,5780.000499995367,0.03220000508008525
290,5800.0,5800.000499999442,0.03840000135824084
291,5820.0,5820.000799998525,0.03899999865097925
292,5840.0,5840.000799995323,0.03890000516548753
293,5860.0,5860.000599997875,0.038700003642588854
294,5880.0,5880.000599994673,0.036900004488416016
295,5900.0,5901.46729999833,0.06710000161547214
296,5920.0,5920.143099996494,0.05560000136028975
297,5940.0,5940.0007000003825,0.03640000068116933
298,5960.0,5960.000699997181,0.040099999750964344
299,5980.0,5980.000700001256,0.035899996873922646
300,6000.0,6000.007099995855,0.043600004573818296
301,6020.0,6020.979499997338,0.03390000347280875
302,6040.0,6040.0024999980815,0.03719999949680641
303,6060.0,6060.000699995726,0.040700004319660366
304,6080.0,6080.0006999998,0.03759999526664615
305,6100.0,6100.000999998883,0.044399996113497764
306,6120.0,6120.000599999912,0.03789999755099416
307,6140.0,6140.000799998234,0.03909999941242859
308,6160.0,6160.000700001547,0.03869999636663124
309,6180.0,6180.000699998345,0.043300002289470285
310,6200.0,6200.000699995144,0.041600003896746784
311,6220.0,6220.000699999218,0.03789999755099416
312,6240.0,6240.000699996017,0.037099998735357076
313,6260.0,6260.001099995861,0.040700004319660366
314,6280.0,6280.000499995367,0.03890000516548753
315,6300.0,6300.001099996734,0.04270000499673188
316,6320.0,6320.000599997002,0.040700004319660366
317,6340.0,6340.000600001076,0.0320999970426783
318,6360.0,6360.000699998636,0.03740000101970509
319,6380.0,6380.000599994673,0.04020000051241368
320,6400.0,6400.007799995365,0.0411000000895001
321,6420.0,6420.000699996308,0.037800004065502435
322,6440.0,6440.0007000003825,0.03759999526664615
323,6460.0,6460.1111999945715,0.056400000175926834
324,6480.0,6480.024999997113,0.04060000355821103
325,6500.0,6500.0011000011,0.04189999890513718
326,6520.0,6520.010399995954,0.05339999916031957
327,6540.0,6540.000599998166,0.03560000186553225
328,6560.0,6560.000799996487,0.04189999890513718
329,6580.0,6580.000599999039,0.03819999983534217
330,6600.0,6600.00079999736,0.03740000101970509
331,6620.0,6621.451699997124,0.05970000347588211
332,6640.0,6640.377999996417,0.03640000068116933
333,6660.0,6660.000700001547,0.04599999374477193
334,6680.0,6680.000899999868,0.04039999475935474
335,6700.0,6700.000600001658,0.03609999839682132
336,6720.0,6720.000599998457,0.03380000271135941
337,6740.0,6740.0005999952555,0.035400000342633575
338,6760.0,6760.001499998907,0.06849999772384763
339,6780.0,6780.000599996129,0.036299999919719994
340,6800.0,6800.000700000965,0.038499994843732566
341,6820.0,6820.000699997763,0.0394000016967766
342,6840.0,6840.000399999553,0.035899996873922646
343,6860.0,6860.000699998636,0.03879999712808058
344,6880.0,6880.000699995435,0.034900003811344504
345,6900.0,6900.000699999509,0.034199998481199145
346,6920.0,6920.000699996308,0.03270000161137432
347,6940.0,6940.00049999886,0.0318000020342879
348,6960.0,6960.000699997181,0.036600002204068005
349,6980.0,6980.000600000494,0.03489999653538689
350,7000.0,7000.000599997293,0.0351999988197349
351,7020.0,7020.000500000606,0.03229999856557697
352,7040.0,7040.000599998166,0.028100002964492887
353,7060.0,7060.001400001056,0.0520999965374358
354,7080.0,7080.001700000139,0.06759999814676121
355,7100.0,7100.023599996348,0.08289999823318794
356,7120.0,7120.00569999509,0.07690000347793102
357,7140.0,7140.002000000095,0.09159999899566174
358,7160.0,7160.001600001124,0.08600000001024455
359,7180.0,7180.001799999445,0.06719999510096386
360,7200.0,7200.001599994721,0.07400000322377309
361,7220.0,7220.000900000741,0.053099996875971556
362,7240.0,7240.0005999952555,0.03420000575715676
363,7260.0,7260.000800000853,0.03669999568955973
364,7280.0,7280.000499995367,0.02890000178012997
365,7300.0,7300.000800001726,0.036299999919719994
366,7320.0,7320.000799998525,0.04099999932805076
367,7340.0,7340.000600001076,0.04369999805931002
368,7360.0,7360.000900000159,0.04149999585933983
369,7380.0,7380.000699995435,0.03850000211969018
370,7400.0,7400.013200000103,0.04419999459059909
371,7420.0,7420.000699996308,0.039200000173877925
372,7440.0,7440.02019999607,0.03809999907389283
373,7460.0,7460.000699997181,0.03650000144261867
374,7480.0,7480.000600000494,0.037999998312443495
375,7500.0,7500.0010000003385,0.04389999958220869
376,7520.0,7520.000799995614,0.045400003727991134
377,7540.0,7540.001199995459,0.056700002460274845
378,7560.0,7560.000799996487,0.04289999924367294
379,7580.0,7580.0004999982775,0.04169999738223851
380,7600.0,7600.000899998122,0.04340000305091962
381,7620.0,7620.0007000006735,0.04189999890513718
382,7640.0,7640.002200001618,0.03659999492811039
383,7660.0,7660.000899995794,0.03980000474257395
384,7680.0,7680.000699998345,0.035400000342633575
385,7700.0,7700.000799995905,0.04150000313529745
386,7720.0,7720.000699999218,0.03909999941242859
387,7740.0,7740.000699996017,0.03890000516548753
388,7760.0,7760.0007000000915,0.03909999941242859
389,7780.0,7780.0007999976515,0.03650000144261867
390,7800.0,7800.000700000965,0.0411000000895001
391,7820.0,7820.000599997002,0.039200000173877925
392,7840.0,7840.004699995916,0.03840000135824084
393,7860.0,7860.000799999398,0.03959999594371766
394,7880.0,7880.000599994673,0.03980000474257395
395,7900.0,7900.000699999509,0.04020000051241368
396,7920.0,7920.000999998592,0.03819999983534217
397,7940.0,7940.000899994629,0.03550000110408291
398,7960.0,7960.000699997181,0.036900004488416016
399,7980.0,7980.000600000494,0.035099998058285564
400,8000.0,8000.000599997293,0.037099998735357076
401,8020.0,8020.000600001367,0.04249999619787559
402,8040.0,8040.000599998166,0.0377000033040531
403,8060.0,8060.003300000972,0.03959999594371766
404,8080.0,8080.0006999998,0.04030000127386302
405,8100.0,8100.000699996599,0.03790000482695177
406,8120.0,8120.005199998559,0.04430000262800604
407,8140.0,8140.000699997472,0.03960000321967527
408,8160.0,8160.000500000024,0.09370000043418258
409,8180.0,8180.000599997584,0.037999998312443495
410,8200.0,8200.026400001661,0.04669999907491729
411,8220.0,8220.000699999218,0.03599999763537198
412,8240.0,8240.000699996017,0.043300002289470285
413,8260.0,8260.000700000091,0.03730000025825575
414,8280.0,8280.000799997651,0.04350000381236896
415,8300.0,8300.018199995975,0.0425000034738332
416,8320.0,8320.000699997763,0.04189999890513718
417,8340.0,8340.000600001076,0.03759999526664615
418,8360.0,8360.000699998636,0.04859999899053946
419,8380.0,8380.000500001188,0.03819999983534217
420,8400.0,8400.00080000027,0.04220000118948519
421,8420.0,8420.000699996308,0.04130000161239877
422,8440.0,8440.00049999886,0.04099999932805076
423,8460.0,8460.00059999642,0.03850000211969018
424,8480.0,8480.000600000494,0.1480999999330379
425,8500.0,8500.000799998816,0.040400002035312355
426,8520.0,8520.000600001367,0.03809999907389283
427,8540.0,8540.000699998927,0.035099998058285564
428,8560.0,8560.000699995726,0.03700000524986535
429,8580.0,8580.000599999039,0.033700001949910074
430,8600.0,8600.000599995838,0.0394000016967766
431,8620.0,8620.00049999915,0.04030000127386302
432,8640.0,8640.00059999671,0.037999998312443495
433,8660.0,8660.025699995458,0.043000000005122274
434,8680.0,8680.001100001391,0.04979999357601628
435,8700.0,8700.00109999819,0.049299997044727206
436,8720.0,8720.05459999491,0.038300000596791506
437,8740.0,8740.000599995255,0.048300003982149065
438,8760.0,8760.0020999962,0.03360000118846074
439,8780.0,8780.00069999689,0.03860000288113952
440,8800.0,8800.000700000965,0.0411000000895001
441,8820.0,8820.000699997763,0.04050000279676169
442,8840.0,8840.000500000315,0.037099998735357076
443,8860.0,8860.018200000923,0.04159999662078917
444,8880.0,8880.000699995435,0.03850000211969018
445,8900.0,8900.00069999951,0.04049999552080408
446,8920.0,8920.00079999707,0.04230000195093453
447,8940.0,8940.000800001144,0.03659999492811039
448,8960.0,8960.000499995658,0.036900004488416016
449,8980.0,8980.000600000494,0.03079999441979453
450,9000.0,9000.000599997293,0.035099998058285564
451,9020.0,9020.000600001367,0.035599994589574635
452,9040.0,9040.000399996643,0.030000002880115062
453,9060.0,9060.000599994964,0.041600003896746784
454,9080.0,9080.000599999039,0.03380000271135941
455,9100.0,9100.000699996599,0.03650000144261867
456,9120.0,9120.000700000674,0.03579999611247331
457,9140.0,9140.000799998234,0.04099999932805076
458,9160.0,9160.000500000024,0.03489999653538689
459,9180.0,9180.000599997584,0.040400002035312355
460,9200.0,9200.000600001658,0.03779999678954482
461,9220.0,9220.00079999998,0.049299997044727206
462,9240.0,9240.00050000177,0.033299998904112726
463,9260.0,9260.000800000853,0.039200000173877925
464,9280.0,9280.00069999689,0.03930000093532726
465,9300.0,9300.000800001726,0.037099998735357076
466,9320.0,9320.000599997002,0.03880000440403819
467,9340.0,9340.000799995323,0.038300000596791506
468,9360.0,9360.000699998636,0.035700002626981586
469,9380.0,9380.000599994673,0.031100003980100155
470,9400.0,9400.007899996126,0.038700003642588854
471,9420.0,9420.000499994785,0.10170000314246863
472,9440.0,9440.000599999621,0.0368999972124584
473,9460.0,9460.000399994897,0.03440000000409782
474,9480.0,9480.000600000494,0.03569999535102397
475,9500.0,9500.001000000339,0.04129999433644116
476,9520.0,9520.000799995614,0.0394000016967766
477,9540.0,9540.000699998927,0.037500001781154424
478,9560.0,9560.000799996487,0.04150000313529745
479,9580.0,9580.000599999039,0.04099999932805076
480,9600.0,9600.000599995838,0.039200000173877925
481,9620.0,9620.00089999492,0.047900000936351717
482,9640.0,9640.00049999595,0.036900004488416016
483,9660.0,9660.000700001547,0.0411000000895001
484,9680.0,9680.00039999606,0.036299999919719994
485,9700.0,9700.000799995905,0.039500002458225936
486,9720.0,9720.000599998457,0.03779999678954482
487,9740.0,9740.000599995255,0.03500000457279384
488,9760.0,9760.000700000091,0.03879999712808058
489,9780.0,9780.000599996129,0.037099998735357076
490,9800.0,9800.015399996482,0.04099999932805076
491,9820.0,9820.00049999624,0.03510000533424318
492,9840.0,9840.000500000315,0.03669999568955973
493,9860.0,9860.000699998636,0.039500002458225936
494,9880.0,9880.000899996958,0.040700004319660366
495,9900.0,9900.000900001032,0.03309999738121405
496,9920.0,9920.000499994785,0.029800001357216388
497,9940.0,9940.000800001144,0.04189999890513718
498,9960.0,9960.00059999642,0.03500000457279384
499,9980.0,9980.000799994741,0.035400000342633575
500,10000.0,10000.000699998054,0.039200000173877925
501,10020.0,10020.000600001367,0.04099999932805076
502,10040.0,10040.000599998166,0.03619999915827066
503,10060.0,10060.000599994964,0.04940000508213416
504,10080.0,10080.000499998278,0.038300000596791506
505,10100.0,10100.000599995838,0.036900004488416016
506,10120.0,10120.000700000674,0.0368999972124584
507,10140.0,10140.00049999595,0.038300000596791506
508,10160.0,10160.000799995032,0.038300000596791506
509,10180.0,10180.00100000063,0.0444999968749471
510,10200.0,10200.000699995144,0.03760000254260376
511,10220.0,10220.000499997695,0.036600002204068005
512,10240.0,10240.004499995848,0.037500001781154424
513,10260.0,10260.000700000091,0.03609999839682132
514,10280.0,10280.000499995367,0.03560000186553225
515,10300.0,10300.000999995973,0.044200001866556704
516,10320.0,10320.000699997763,0.04150000313529745
517,10340.0,10340.000600001076,0.041399995097890496
518,10360.0,10360.000599997875,0.03380000271135941
519,10380.0,10380.000599994673,0.03470000228844583
520,10400.0,10400.000599998748,0.0394000016967766
521,10420.0,10420.000699996308,0.04199999966658652
522,10440.0,10440.000700000382,0.03749999450519681
523,10460.0,10460.000799997943,0.03930000093532726
524,10480.0,10480.000600000494,0.040599996282253414
525,10500.0,10500.000799998816,0.04149999585933983
526,10520.0,10520.000600001367,0.035899996873922646
527,10540.0,10540.000599998166,0.03989999822806567
528,10560.0,10560.000699995726,0.0411000000895001
529,10580.0,10580.001199996332,0.04370000533526763
530,10600.0,10600.000899998122,0.03999999898951501
531,10620.0,10620.000800001435,0.03739999374374747
532,10640.0,10640.00049999595,0.03760000254260376
533,10660.0,10660.000799995032,0.045000000682193786
534,10680.0,10680.000599997584,0.041600003896746784
535,10700.0,10700.000699995144,0.04030000127386302
536,10720.0,10720.000900000741,0.04079999780515209
537,10740.0,10740.000599995255,0.03800000558840111
538,10760.0,10760.000800000853,0.04409999382914975
539,10780.0,10780.000599996129,0.03670000296551734
540,10800.0,10800.000999995973,0.044200001866556704
541,10820.0,10820.000599997002,0.03899999865097925
542,10840.0,10840.000600001076,0.04049999552080408
543,10860.0,10860.000399996352,0.0351999988197349
544,10880.0,10880.000599994673,0.03620000643422827
545,10900.0,10900.000599998748,0.03959999594371766
546,10920.0,10920.000599995547,0.03760000254260376
547,10940.0,10940.000599999621,0.0385999956051819
548,10960.0,10960.000899998704,0.042400002712383866
549,10980.0,10980.000799994741,0.03860000288113952
550,11000.0,11000.000699998054,0.04069999704370275
551,11020.0,11020.000600001367,0.043099993490614
552,11040.0,11040.00239999732,0.03899999865097925
553,11060.0,11060.000500001479,0.03899999865097925
554,11080.0,11080.000499998278,0.03719999949680641
555,11100.0,11100.000599995838,0.03999999898951501
556,11120.0,11120.133799995529,0.03719999949680641
557,11140.0,11140.355700001237,0.04499999340623617
558,11160.0,11160.000799995032,0.03960000321967527
559,11180.0,11180.000499996822,0.03909999941242859
560,11200.0,11200.000699995144,0.04270000499673188
561,11220.0,11220.000699999218,0.039200000173877925
562,11240.0,11240.000799996778,0.03580000338843092
563,11260.0,11260.000700000091,0.03869999636663124
564,11280.0,11280.00069999689,0.03989999822806567
565,11300.0,11300.000800001726,0.04169999738223851
566,11320.0,11320.000699997763,0.0394000016967766
567,11340.0,11340.000399999553,0.0351999988197349
568,11360.0,11360.000599997875,0.038899997889529914
569,11380.0,11380.000500001188,0.03359999391250312
570,11400.0,11400.011599995196,0.03850000211969018
571,11420.0,11420.000699996308,0.03680000372696668
572,11440.0,11440.000700000382,0.030099996365606785
573,11460.0,11460.00059999642,0.03170000127283856
574,11480.0,11480.000700001256,0.03429999924264848
575,11500.0,11500.040300001274,0.038899997889529914
576,11520.0,11520.000600001367,0.03409999771974981
577,11540.0,11540.000599998166,0.034500000765547156
